fecha;latitud;longitud;precipitacion_mm;fuente
31/3/2023;-32;-60;97.9;NOAA PSL (ejemplo)
30/4/2023;-32;-60;150.4;NOAA PSL (ejemplo)
31/5/2023;-32;-60;205.2;NOAA PSL (ejemplo)
30/6/2023;-32;-60;90.5;NOAA PSL (ejemplo)
31/7/2023;-32;-60;121;NOAA PSL (ejemplo)
31/8/2023;-32;-60;9.4;NOAA PSL (ejemplo)
30/9/2023;-32;-60;22.2;NOAA PSL (ejemplo)
31/10/2023;-32;-60;97.6;NOAA PSL (ejemplo)
30/11/2023;-32;-60;159.2;NOAA PSL (ejemplo)
31/12/2023;-32;-60;117.8;NOAA PSL (ejemplo)
31/1/2020;-32;-59;99.3;NOAA PSL (ejemplo)
29/2/2020;-32;-59;125.9;NOAA PSL (ejemplo)
31/3/2020;-32;-59;67.5;NOAA PSL (ejemplo)
30/4/2020;-32;-59;156.2;NOAA PSL (ejemplo)
31/5/2020;-32;-59;159.1;NOAA PSL (ejemplo)
30/6/2020;-32;-59;77.4;NOAA PSL (ejemplo)
31/7/2020;-32;-59;61.5;NOAA PSL (ejemplo)
31/8/2020;-32;-59;87.3;NOAA PSL (ejemplo)
30/9/2020;-32;-59;48.2;NOAA PSL (ejemplo)
31/10/2020;-32;-59;70.7;NOAA PSL (ejemplo)
30/11/2020;-32;-59;190;NOAA PSL (ejemplo)
31/12/2020;-32;-59;87.6;NOAA PSL (ejemplo)
31/1/2021;-32;-59;97.1;NOAA PSL (ejemplo)
28/2/2021;-32;-59;93.6;NOAA PSL (ejemplo)
31/3/2021;-32;-59;167.2;NOAA PSL (ejemplo)
30/4/2021;-32;-59;116.9;NOAA PSL (ejemplo)
31/5/2021;-32;-59;82.5;NOAA PSL (ejemplo)
30/6/2021;-32;-59;166.1;NOAA PSL (ejemplo)
31/7/2021;-32;-59;156;NOAA PSL (ejemplo)
31/8/2021;-32;-59;44;NOAA PSL (ejemplo)
30/9/2021;-32;-59;0;NOAA PSL (ejemplo)
31/10/2021;-32;-59;124.4;NOAA PSL (ejemplo)
30/11/2021;-32;-59;50.8;NOAA PSL (ejemplo)
31/12/2021;-32;-59;139.5;NOAA PSL (ejemplo)
31/1/2022;-32;-59;16.5;NOAA PSL (ejemplo)
28/2/2022;-32;-59;170.6;NOAA PSL (ejemplo)
31/3/2022;-32;-59;69.4;NOAA PSL (ejemplo)
30/4/2022;-32;-59;162.5;NOAA PSL (ejemplo)
31/5/2022;-32;-59;115.7;NOAA PSL (ejemplo)
30/6/2022;-32;-59;52.3;NOAA PSL (ejemplo)
31/7/2022;-32;-59;64.6;NOAA PSL (ejemplo)
31/8/2022;-32;-59;108.3;NOAA PSL (ejemplo)
30/9/2022;-32;-59;75.3;NOAA PSL (ejemplo)
31/10/2022;-32;-59;103.2;NOAA PSL (ejemplo)
30/11/2022;-32;-59;183.8;NOAA PSL (ejemplo)
31/12/2022;-32;-59;21.8;NOAA PSL (ejemplo)
31/1/2023;-32;-59;195.9;NOAA PSL (ejemplo)
28/2/2023;-32;-59;131.2;NOAA PSL (ejemplo)
31/3/2023;-32;-59;85.1;NOAA PSL (ejemplo)
30/4/2023;-32;-59;59.5;NOAA PSL (ejemplo)
31/5/2023;-32;-59;105.5;NOAA PSL (ejemplo)
30/6/2023;-32;-59;146.1;NOAA PSL (ejemplo)
31/7/2023;-32;-59;78.6;NOAA PSL (ejemplo)
31/8/2023;-32;-59;149.6;NOAA PSL (ejemplo)
30/9/2023;-32;-59;0;NOAA PSL (ejemplo)
31/10/2023;-32;-59;73.4;NOAA PSL (ejemplo)
30/11/2023;-32;-59;22.4;NOAA PSL (ejemplo)
31/12/2023;-32;-59;118.2;NOAA PSL (ejemplo)
31/1/2020;-32;-58;159.3;NOAA PSL (ejemplo)
29/2/2020;-32;-58;104.9;NOAA PSL (ejemplo)
31/3/2020;-32;-58;0;NOAA PSL (ejemplo)
30/4/2020;-32;-58;135.9;NOAA PSL (ejemplo)
31/5/2020;-32;-58;136.8;NOAA PSL (ejemplo)
30/6/2020;-32;-58;120.2;NOAA PSL (ejemplo)
31/7/2020;-32;-58;146.8;NOAA PSL (ejemplo)
31/8/2020;-32;-58;20.5;NOAA PSL (ejemplo)
30/9/2020;-32;-58;104;NOAA PSL (ejemplo)
31/10/2020;-32;-58;133.6;NOAA PSL (ejemplo)
30/11/2020;-32;-58;0;NOAA PSL (ejemplo)
31/12/2020;-32;-58;116;NOAA PSL (ejemplo)
31/1/2021;-32;-58;89.8;NOAA PSL (ejemplo)
28/2/2021;-32;-58;121.9;NOAA PSL (ejemplo)
31/3/2021;-32;-58;147.4;NOAA PSL (ejemplo)
30/4/2021;-32;-58;101.6;NOAA PSL (ejemplo)
31/5/2021;-32;-58;81.2;NOAA PSL (ejemplo)
30/6/2021;-32;-58;101.7;NOAA PSL (ejemplo)
31/7/2021;-32;-58;30.6;NOAA PSL (ejemplo)
31/8/2021;-32;-58;19.7;NOAA PSL (ejemplo)
30/9/2021;-32;-58;104;NOAA PSL (ejemplo)
31/10/2021;-32;-58;16.6;NOAA PSL (ejemplo)
30/11/2021;-32;-58;118.3;NOAA PSL (ejemplo)
31/12/2021;-32;-58;123.1;NOAA PSL (ejemplo)
31/1/2022;-32;-58;28.7;NOAA PSL (ejemplo)
28/2/2022;-32;-58;92.1;NOAA PSL (ejemplo)
31/3/2022;-32;-58;189.7;NOAA PSL (ejemplo)
30/4/2022;-32;-58;76.9;NOAA PSL (ejemplo)
31/5/2022;-32;-58;91.8;NOAA PSL (ejemplo)
30/6/2022;-32;-58;123.1;NOAA PSL (ejemplo)
31/7/2022;-32;-58;124.2;NOAA PSL (ejemplo)
31/8/2022;-32;-58;61.4;NOAA PSL (ejemplo)
30/9/2022;-32;-58;40.1;NOAA PSL (ejemplo)
31/10/2022;-32;-58;145.1;NOAA PSL (ejemplo)
30/11/2022;-32;-58;171.9;NOAA PSL (ejemplo)
31/12/2022;-32;-58;148.9;NOAA PSL (ejemplo)
31/1/2023;-32;-58;119.3;NOAA PSL (ejemplo)
28/2/2023;-32;-58;85.6;NOAA PSL (ejemplo)
31/3/2023;-32;-58;88.5;NOAA PSL (ejemplo)
30/4/2023;-32;-58;152.1;NOAA PSL (ejemplo)
31/5/2023;-32;-58;135.9;NOAA PSL (ejemplo)
30/6/2023;-32;-58;170.1;NOAA PSL (ejemplo)
31/7/2023;-32;-58;117.5;NOAA PSL (ejemplo)
31/8/2023;-32;-58;0;NOAA PSL (ejemplo)
30/9/2023;-32;-58;122.6;NOAA PSL (ejemplo)
31/10/2023;-32;-58;24.1;NOAA PSL (ejemplo)
30/11/2023;-32;-58;65.8;NOAA PSL (ejemplo)
31/12/2023;-32;-58;112.5;NOAA PSL (ejemplo)
31/1/2020;-31;-65;214.8;NOAA PSL (ejemplo)
29/2/2020;-31;-65;281.5;NOAA PSL (ejemplo)
31/3/2020;-31;-65;160.3;NOAA PSL (ejemplo)
30/4/2020;-31;-65;116.8;NOAA PSL (ejemplo)
31/5/2020;-31;-65;141.7;NOAA PSL (ejemplo)
30/6/2020;-31;-65;144.4;NOAA PSL (ejemplo)
31/7/2020;-31;-65;69;NOAA PSL (ejemplo)
31/8/2020;-31;-65;163.8;NOAA PSL (ejemplo)
30/9/2020;-31;-65;81.5;NOAA PSL (ejemplo)
31/10/2020;-31;-65;98.9;NOAA PSL (ejemplo)
30/11/2020;-31;-65;118.3;NOAA PSL (ejemplo)
31/12/2020;-31;-65;121.1;NOAA PSL (ejemplo)
31/1/2021;-31;-65;156.9;NOAA PSL (ejemplo)
28/2/2021;-31;-65;95.1;NOAA PSL (ejemplo)
31/3/2021;-31;-65;102.1;NOAA PSL (ejemplo)
30/4/2021;-31;-65;71;NOAA PSL (ejemplo)
31/5/2021;-31;-65;137;NOAA PSL (ejemplo)
30/6/2021;-31;-65;138.9;NOAA PSL (ejemplo)
31/7/2021;-31;-65;107.9;NOAA PSL (ejemplo)
31/8/2021;-31;-65;157.7;NOAA PSL (ejemplo)
30/9/2021;-31;-65;69.7;NOAA PSL (ejemplo)
31/10/2021;-31;-65;107.5;NOAA PSL (ejemplo)
30/11/2021;-31;-65;30.4;NOAA PSL (ejemplo)
31/12/2021;-31;-65;80.6;NOAA PSL (ejemplo)
31/1/2022;-31;-65;149.8;NOAA PSL (ejemplo)
28/2/2022;-31;-65;168.4;NOAA PSL (ejemplo)
31/3/2022;-31;-65;115.3;NOAA PSL (ejemplo)
30/4/2022;-31;-65;122.4;NOAA PSL (ejemplo)
31/5/2022;-31;-65;39.1;NOAA PSL (ejemplo)
30/6/2022;-31;-65;82.1;NOAA PSL (ejemplo)
31/7/2022;-31;-65;129.5;NOAA PSL (ejemplo)
31/8/2022;-31;-65;102.8;NOAA PSL (ejemplo)
30/9/2022;-31;-65;95;NOAA PSL (ejemplo)
31/10/2022;-31;-65;76.5;NOAA PSL (ejemplo)
30/11/2022;-31;-65;85.4;NOAA PSL (ejemplo)
31/12/2022;-31;-65;67;NOAA PSL (ejemplo)
31/1/2023;-31;-65;149.9;NOAA PSL (ejemplo)
28/2/2023;-31;-65;147;NOAA PSL (ejemplo)
31/3/2023;-31;-65;154.6;NOAA PSL (ejemplo)
30/4/2023;-31;-65;99.7;NOAA PSL (ejemplo)
31/5/2023;-31;-65;7.3;NOAA PSL (ejemplo)
30/6/2023;-31;-65;154.9;NOAA PSL (ejemplo)
31/7/2023;-31;-65;61.1;NOAA PSL (ejemplo)
31/8/2023;-31;-65;30.9;NOAA PSL (ejemplo)
30/9/2023;-31;-65;104.7;NOAA PSL (ejemplo)
31/10/2023;-31;-65;54.4;NOAA PSL (ejemplo)
30/11/2023;-31;-65;138;NOAA PSL (ejemplo)
31/12/2023;-31;-65;130.9;NOAA PSL (ejemplo)
31/1/2020;-31;-64;149.2;NOAA PSL (ejemplo)
29/2/2020;-31;-64;57.7;NOAA PSL (ejemplo)
31/3/2020;-31;-64;190.6;NOAA PSL (ejemplo)
30/4/2020;-31;-64;139;NOAA PSL (ejemplo)
31/5/2020;-31;-64;96.5;NOAA PSL (ejemplo)
30/6/2020;-31;-64;107.2;NOAA PSL (ejemplo)
31/7/2020;-31;-64;0;NOAA PSL (ejemplo)
31/8/2020;-31;-64;94.5;NOAA PSL (ejemplo)
30/9/2020;-31;-64;18.5;NOAA PSL (ejemplo)
31/10/2020;-31;-64;6.4;NOAA PSL (ejemplo)
30/11/2020;-31;-64;8.9;NOAA PSL (ejemplo)
31/12/2020;-31;-64;155.6;NOAA PSL (ejemplo)
31/1/2021;-31;-64;83.5;NOAA PSL (ejemplo)
28/2/2021;-31;-64;202.7;NOAA PSL (ejemplo)
31/3/2021;-31;-64;103.2;NOAA PSL (ejemplo)
30/4/2021;-31;-64;40.6;NOAA PSL (ejemplo)
31/5/2021;-31;-64;59.2;NOAA PSL (ejemplo)
30/6/2021;-31;-64;161.8;NOAA PSL (ejemplo)
31/7/2021;-31;-64;77.2;NOAA PSL (ejemplo)
31/8/2021;-31;-64;46.6;NOAA PSL (ejemplo)
30/9/2021;-31;-64;78;NOAA PSL (ejemplo)
31/10/2021;-31;-64;99.1;NOAA PSL (ejemplo)
30/11/2021;-31;-64;140.9;NOAA PSL (ejemplo)
31/12/2021;-31;-64;172.4;NOAA PSL (ejemplo)
31/1/2022;-31;-64;97;NOAA PSL (ejemplo)
28/2/2022;-31;-64;59.7;NOAA PSL (ejemplo)
31/3/2022;-31;-64;109.3;NOAA PSL (ejemplo)
30/4/2022;-31;-64;139;NOAA PSL (ejemplo)
31/5/2022;-31;-64;66.8;NOAA PSL (ejemplo)
30/6/2022;-31;-64;52.1;NOAA PSL (ejemplo)
31/7/2022;-31;-64;102.2;NOAA PSL (ejemplo)
31/8/2022;-31;-64;71.6;NOAA PSL (ejemplo)
30/9/2022;-31;-64;71.6;NOAA PSL (ejemplo)
31/10/2022;-31;-64;36.1;NOAA PSL (ejemplo)
30/11/2022;-31;-64;73.5;NOAA PSL (ejemplo)
31/12/2022;-31;-64;53.8;NOAA PSL (ejemplo)
31/1/2023;-31;-64;159.5;NOAA PSL (ejemplo)
28/2/2023;-31;-64;177.7;NOAA PSL (ejemplo)
31/3/2023;-31;-64;37.7;NOAA PSL (ejemplo)
30/4/2023;-31;-64;79.5;NOAA PSL (ejemplo)
31/5/2023;-31;-64;40.2;NOAA PSL (ejemplo)
30/6/2023;-31;-64;67.5;NOAA PSL (ejemplo)
31/7/2023;-31;-64;80.8;NOAA PSL (ejemplo)
31/8/2023;-31;-64;1.5;NOAA PSL (ejemplo)
30/9/2023;-31;-64;23.9;NOAA PSL (ejemplo)
31/10/2023;-31;-64;23.8;NOAA PSL (ejemplo)
30/11/2023;-31;-64;95.4;NOAA PSL (ejemplo)
31/12/2023;-31;-64;103.5;NOAA PSL (ejemplo)
31/1/2020;-31;-63;78.9;NOAA PSL (ejemplo)
29/2/2020;-31;-63;134.8;NOAA PSL (ejemplo)
31/3/2020;-31;-63;102.7;NOAA PSL (ejemplo)
30/4/2020;-31;-63;112.4;NOAA PSL (ejemplo)
31/5/2020;-31;-63;198.7;NOAA PSL (ejemplo)
30/6/2020;-31;-63;167;NOAA PSL (ejemplo)
31/7/2020;-31;-63;20;NOAA PSL (ejemplo)
31/8/2020;-31;-63;115.5;NOAA PSL (ejemplo)
30/9/2020;-31;-63;110.6;NOAA PSL (ejemplo)
31/10/2020;-31;-63;16.6;NOAA PSL (ejemplo)
30/11/2020;-31;-63;125.9;NOAA PSL (ejemplo)
31/12/2020;-31;-63;176.9;NOAA PSL (ejemplo)
31/1/2021;-31;-63;58.9;NOAA PSL (ejemplo)
28/2/2021;-31;-63;80.1;NOAA PSL (ejemplo)
31/3/2021;-31;-63;180.9;NOAA PSL (ejemplo)
30/4/2021;-31;-63;139.6;NOAA PSL (ejemplo)
31/5/2021;-31;-63;142.6;NOAA PSL (ejemplo)
30/6/2021;-31;-63;117;NOAA PSL (ejemplo)
31/7/2021;-31;-63;104.5;NOAA PSL (ejemplo)
31/8/2021;-31;-63;7.7;NOAA PSL (ejemplo)
30/9/2021;-31;-63;122.4;NOAA PSL (ejemplo)
31/10/2021;-31;-63;132.5;NOAA PSL (ejemplo)
30/11/2021;-31;-63;73.5;NOAA PSL (ejemplo)
31/12/2021;-31;-63;97.8;NOAA PSL (ejemplo)
31/1/2022;-31;-63;38.4;NOAA PSL (ejemplo)
28/2/2022;-31;-63;151.7;NOAA PSL (ejemplo)
31/3/2022;-31;-63;158.6;NOAA PSL (ejemplo)
30/4/2022;-31;-63;122.9;NOAA PSL (ejemplo)
31/5/2022;-31;-63;171.2;NOAA PSL (ejemplo)
30/6/2022;-31;-63;83.3;NOAA PSL (ejemplo)
31/7/2022;-31;-63;113.2;NOAA PSL (ejemplo)
31/8/2022;-31;-63;23;NOAA PSL (ejemplo)
30/9/2022;-31;-63;68.8;NOAA PSL (ejemplo)
31/10/2022;-31;-63;65.3;NOAA PSL (ejemplo)
30/11/2022;-31;-63;96.3;NOAA PSL (ejemplo)
31/12/2022;-31;-63;81.5;NOAA PSL (ejemplo)
31/1/2023;-31;-63;108.4;NOAA PSL (ejemplo)
28/2/2023;-31;-63;167.3;NOAA PSL (ejemplo)
31/3/2023;-31;-63;108.2;NOAA PSL (ejemplo)
30/4/2023;-31;-63;45.7;NOAA PSL (ejemplo)
31/5/2023;-31;-63;202.5;NOAA PSL (ejemplo)
30/6/2023;-31;-63;169.1;NOAA PSL (ejemplo)
31/7/2023;-31;-63;20.4;NOAA PSL (ejemplo)
31/8/2023;-31;-63;108.5;NOAA PSL (ejemplo)
30/9/2023;-31;-63;44.9;NOAA PSL (ejemplo)
31/10/2023;-31;-63;87.2;NOAA PSL (ejemplo)
30/11/2023;-31;-63;99.7;NOAA PSL (ejemplo)
31/12/2023;-31;-63;88.3;NOAA PSL (ejemplo)
31/1/2020;-31;-62;75.8;NOAA PSL (ejemplo)
29/2/2020;-31;-62;91.5;NOAA PSL (ejemplo)
31/3/2020;-31;-62;84.2;NOAA PSL (ejemplo)
30/4/2020;-31;-62;84.4;NOAA PSL (ejemplo)
31/5/2020;-31;-62;111.6;NOAA PSL (ejemplo)
30/6/2020;-31;-62;64.2;NOAA PSL (ejemplo)
31/7/2020;-31;-62;119.1;NOAA PSL (ejemplo)
31/8/2020;-31;-62;148.4;NOAA PSL (ejemplo)
30/9/2020;-31;-62;41;NOAA PSL (ejemplo)
31/10/2020;-31;-62;86;NOAA PSL (ejemplo)
30/11/2020;-31;-62;110;NOAA PSL (ejemplo)
31/12/2020;-31;-62;123.6;NOAA PSL (ejemplo)
31/1/2021;-31;-62;118.8;NOAA PSL (ejemplo)
28/2/2021;-31;-62;163.1;NOAA PSL (ejemplo)
31/3/2021;-31;-62;154.1;NOAA PSL (ejemplo)
30/4/2021;-31;-62;64.1;NOAA PSL (ejemplo)
31/5/2021;-31;-62;158.5;NOAA PSL (ejemplo)
30/6/2021;-31;-62;144.4;NOAA PSL (ejemplo)
31/7/2021;-31;-62;46.8;NOAA PSL (ejemplo)
31/8/2021;-31;-62;75.9;NOAA PSL (ejemplo)
30/9/2021;-31;-62;104.2;NOAA PSL (ejemplo)
31/10/2021;-31;-62;63.6;NOAA PSL (ejemplo)
30/11/2021;-31;-62;138.6;NOAA PSL (ejemplo)
31/12/2021;-31;-62;218.2;NOAA PSL (ejemplo)
31/1/2022;-31;-62;75.7;NOAA PSL (ejemplo)
28/2/2022;-31;-62;56.9;NOAA PSL (ejemplo)
31/3/2022;-31;-62;145.2;NOAA PSL (ejemplo)
30/4/2022;-31;-62;162.1;NOAA PSL (ejemplo)
31/5/2022;-31;-62;103.5;NOAA PSL (ejemplo)
30/6/2022;-31;-62;172.7;NOAA PSL (ejemplo)
31/7/2022;-31;-62;18.1;NOAA PSL (ejemplo)
31/8/2022;-31;-62;108.7;NOAA PSL (ejemplo)
30/9/2022;-31;-62;39.7;NOAA PSL (ejemplo)
31/10/2022;-31;-62;160;NOAA PSL (ejemplo)
30/11/2022;-31;-62;184.6;NOAA PSL (ejemplo)
31/12/2022;-31;-62;61.7;NOAA PSL (ejemplo)
31/1/2023;-31;-62;87.5;NOAA PSL (ejemplo)
28/2/2023;-31;-62;169;NOAA PSL (ejemplo)
31/3/2023;-31;-62;110.6;NOAA PSL (ejemplo)
30/4/2023;-31;-62;123.7;NOAA PSL (ejemplo)
31/5/2023;-31;-62;116.3;NOAA PSL (ejemplo)
30/6/2023;-31;-62;4;NOAA PSL (ejemplo)
31/7/2023;-31;-62;84.3;NOAA PSL (ejemplo)
31/8/2023;-31;-62;39.5;NOAA PSL (ejemplo)
30/9/2023;-31;-62;45.3;NOAA PSL (ejemplo)
31/10/2023;-31;-62;146.2;NOAA PSL (ejemplo)
30/11/2023;-31;-62;22.2;NOAA PSL (ejemplo)
31/12/2023;-31;-62;140.7;NOAA PSL (ejemplo)
31/1/2020;-31;-61;101.1;NOAA PSL (ejemplo)
29/2/2020;-31;-61;112;NOAA PSL (ejemplo)
31/3/2020;-31;-61;169.5;NOAA PSL (ejemplo)
30/4/2020;-31;-61;143;NOAA PSL (ejemplo)
31/5/2020;-31;-61;143.5;NOAA PSL (ejemplo)
30/6/2020;-31;-61;148.4;NOAA PSL (ejemplo)
31/7/2020;-31;-61;68.4;NOAA PSL (ejemplo)
31/8/2020;-31;-61;43.4;NOAA PSL (ejemplo)
30/9/2020;-31;-61;15.7;NOAA PSL (ejemplo)
31/10/2020;-31;-61;32.7;NOAA PSL (ejemplo)
30/11/2020;-31;-61;232.5;NOAA PSL (ejemplo)
31/12/2020;-31;-61;162.2;NOAA PSL (ejemplo)
31/1/2021;-31;-61;47.4;NOAA PSL (ejemplo)
28/2/2021;-31;-61;59.9;NOAA PSL (ejemplo)
31/3/2021;-31;-61;154.1;NOAA PSL (ejemplo)
30/4/2021;-31;-61;153.3;NOAA PSL (ejemplo)
31/5/2021;-31;-61;142.4;NOAA PSL (ejemplo)
30/6/2021;-31;-61;87.3;NOAA PSL (ejemplo)
31/7/2021;-31;-61;78.7;NOAA PSL (ejemplo)
31/8/2021;-31;-61;90.4;NOAA PSL (ejemplo)
30/9/2021;-31;-61;74.3;NOAA PSL (ejemplo)
31/10/2021;-31;-61;0;NOAA PSL (ejemplo)
30/11/2021;-31;-61;73.5;NOAA PSL (ejemplo)
31/12/2021;-31;-61;57.4;NOAA PSL (ejemplo)
31/1/2022;-31;-61;123.8;NOAA PSL (ejemplo)
28/2/2022;-31;-61;275.2;NOAA PSL (ejemplo)
31/3/2022;-31;-61;148.4;NOAA PSL (ejemplo)
30/4/2022;-31;-61;110.3;NOAA PSL (ejemplo)
31/5/2022;-31;-61;161.1;NOAA PSL (ejemplo)
30/6/2022;-31;-61;124.1;NOAA PSL (ejemplo)
31/7/2022;-31;-61;106;NOAA PSL (ejemplo)
31/8/2022;-31;-61;104.4;NOAA PSL (ejemplo)
30/9/2022;-31;-61;172.8;NOAA PSL (ejemplo)
31/10/2022;-31;-61;17.5;NOAA PSL (ejemplo)
30/11/2022;-31;-61;108.7;NOAA PSL (ejemplo)
31/12/2022;-31;-61;53.7;NOAA PSL (ejemplo)
31/1/2023;-31;-61;142.8;NOAA PSL (ejemplo)
28/2/2023;-31;-61;80;NOAA PSL (ejemplo)
31/3/2023;-31;-61;109.1;NOAA PSL (ejemplo)
30/4/2023;-31;-61;111.2;NOAA PSL (ejemplo)
31/5/2023;-31;-61;163.8;NOAA PSL (ejemplo)
30/6/2023;-31;-61;145.9;NOAA PSL (ejemplo)
31/7/2023;-31;-61;22.7;NOAA PSL (ejemplo)
31/8/2023;-31;-61;76.8;NOAA PSL (ejemplo)
30/9/2023;-31;-61;34.5;NOAA PSL (ejemplo)
31/10/2023;-31;-61;11.1;NOAA PSL (ejemplo)
30/11/2023;-31;-61;74.1;NOAA PSL (ejemplo)
31/12/2023;-31;-61;84.6;NOAA PSL (ejemplo)
31/1/2020;-31;-60;236.3;NOAA PSL (ejemplo)
29/2/2020;-31;-60;147.6;NOAA PSL (ejemplo)
31/3/2020;-31;-60;61.1;NOAA PSL (ejemplo)
30/4/2020;-31;-60;97.7;NOAA PSL (ejemplo)
31/5/2020;-31;-60;166.1;NOAA PSL (ejemplo)
30/6/2020;-31;-60;204.4;NOAA PSL (ejemplo)
31/7/2020;-31;-60;5.7;NOAA PSL (ejemplo)
31/8/2020;-31;-60;0;NOAA PSL (ejemplo)
30/9/2020;-31;-60;163.5;NOAA PSL (ejemplo)
31/10/2020;-31;-60;93.5;NOAA PSL (ejemplo)
30/11/2020;-31;-60;41.6;NOAA PSL (ejemplo)
31/12/2020;-31;-60;126.7;NOAA PSL (ejemplo)
31/1/2021;-31;-60;0;NOAA PSL (ejemplo)
28/2/2021;-31;-60;126.1;NOAA PSL (ejemplo)
31/3/2021;-31;-60;146.4;NOAA PSL (ejemplo)
30/4/2021;-31;-60;172.2;NOAA PSL (ejemplo)
31/5/2021;-31;-60;64.3;NOAA PSL (ejemplo)
30/6/2021;-31;-60;104.3;NOAA PSL (ejemplo)
31/7/2021;-31;-60;38.7;NOAA PSL (ejemplo)
31/8/2021;-31;-60;86.8;NOAA PSL (ejemplo)
30/9/2021;-31;-60;25.2;NOAA PSL (ejemplo)
31/10/2021;-31;-60;53.6;NOAA PSL (ejemplo)
30/11/2021;-31;-60;35.2;NOAA PSL (ejemplo)
31/12/2021;-31;-60;132.6;NOAA PSL (ejemplo)
31/1/2022;-31;-60;157.9;NOAA PSL (ejemplo)
28/2/2022;-31;-60;114.2;NOAA PSL (ejemplo)
31/3/2022;-31;-60;131.9;NOAA PSL (ejemplo)
30/4/2022;-31;-60;53.6;NOAA PSL (ejemplo)
31/5/2022;-31;-60;100;NOAA PSL (ejemplo)
30/6/2022;-31;-60;97.5;NOAA PSL (ejemplo)
31/7/2022;-31;-60;216;NOAA PSL (ejemplo)
31/8/2022;-31;-60;18.4;NOAA PSL (ejemplo)
30/9/2022;-31;-60;143.2;NOAA PSL (ejemplo)
31/10/2022;-31;-60;123.9;NOAA PSL (ejemplo)
30/11/2022;-31;-60;99;NOAA PSL (ejemplo)
31/12/2022;-31;-60;187.9;NOAA PSL (ejemplo)
31/1/2023;-31;-60;133.6;NOAA PSL (ejemplo)
28/2/2023;-31;-60;145.4;NOAA PSL (ejemplo)
31/3/2023;-31;-60;127.3;NOAA PSL (ejemplo)
30/4/2023;-31;-60;187.2;NOAA PSL (ejemplo)
31/5/2023;-31;-60;169.8;NOAA PSL (ejemplo)
30/6/2023;-31;-60;68.7;NOAA PSL (ejemplo)
31/7/2023;-31;-60;19;NOAA PSL (ejemplo)
31/8/2023;-31;-60;63.9;NOAA PSL (ejemplo)
30/9/2023;-31;-60;30;NOAA PSL (ejemplo)
31/10/2023;-31;-60;70.8;NOAA PSL (ejemplo)
30/11/2023;-31;-60;146.9;NOAA PSL (ejemplo)
31/12/2023;-31;-60;77.1;NOAA PSL (ejemplo)
31/1/2020;-31;-59;112.9;NOAA PSL (ejemplo)
29/2/2020;-31;-59;128.9;NOAA PSL (ejemplo)
31/3/2020;-31;-59;172.4;NOAA PSL (ejemplo)
30/4/2020;-31;-59;13.6;NOAA PSL (ejemplo)
31/5/2020;-31;-59;84.7;NOAA PSL (ejemplo)
30/6/2020;-31;-59;110.6;NOAA PSL (ejemplo)
31/7/2020;-31;-59;145;NOAA PSL (ejemplo)
31/8/2020;-31;-59;49.4;NOAA PSL (ejemplo)
30/9/2020;-31;-59;0;NOAA PSL (ejemplo)
31/10/2020;-31;-59;105;NOAA PSL (ejemplo)
30/11/2020;-31;-59;53.2;NOAA PSL (ejemplo)
31/12/2020;-31;-59;40.5;NOAA PSL (ejemplo)
31/1/2021;-31;-59;83.8;NOAA PSL (ejemplo)
28/2/2021;-31;-59;116.8;NOAA PSL (ejemplo)
31/3/2021;-31;-59;99.8;NOAA PSL (ejemplo)
30/4/2021;-31;-59;15.7;NOAA PSL (ejemplo)
31/5/2021;-31;-59;159.9;NOAA PSL (ejemplo)
30/6/2021;-31;-59;163.7;NOAA PSL (ejemplo)
31/7/2021;-31;-59;117.6;NOAA PSL (ejemplo)
31/8/2021;-31;-59;17.1;NOAA PSL (ejemplo)
30/9/2021;-31;-59;59.9;NOAA PSL (ejemplo)
31/10/2021;-31;-59;73.7;NOAA PSL (ejemplo)
30/11/2021;-31;-59;114.9;NOAA PSL (ejemplo)
31/12/2021;-31;-59;133.4;NOAA PSL (ejemplo)
31/1/2022;-31;-59;78.3;NOAA PSL (ejemplo)
28/2/2022;-31;-59;130.1;NOAA PSL (ejemplo)
31/3/2022;-31;-59;152.9;NOAA PSL (ejemplo)
30/4/2022;-31;-59;198.8;NOAA PSL (ejemplo)
31/5/2022;-31;-59;150.2;NOAA PSL (ejemplo)
30/6/2022;-31;-59;139.5;NOAA PSL (ejemplo)
31/7/2022;-31;-59;89.2;NOAA PSL (ejemplo)
31/8/2022;-31;-59;144.5;NOAA PSL (ejemplo)
30/9/2022;-31;-59;90.5;NOAA PSL (ejemplo)
31/10/2022;-31;-59;31;NOAA PSL (ejemplo)
30/11/2022;-31;-59;155.2;NOAA PSL (ejemplo)
31/12/2022;-31;-59;134.9;NOAA PSL (ejemplo)
31/1/2023;-31;-59;92.8;NOAA PSL (ejemplo)
28/2/2023;-31;-59;102;NOAA PSL (ejemplo)
31/3/2023;-31;-59;144.8;NOAA PSL (ejemplo)
30/4/2023;-31;-59;149.1;NOAA PSL (ejemplo)
31/5/2023;-31;-59;124.9;NOAA PSL (ejemplo)
30/6/2023;-31;-59;115.6;NOAA PSL (ejemplo)
31/7/2023;-31;-59;170;NOAA PSL (ejemplo)
31/8/2023;-31;-59;127.6;NOAA PSL (ejemplo)
30/9/2023;-31;-59;79.5;NOAA PSL (ejemplo)
